_group_key,input_reactants,input_reagents,product_1_canonical_smiles,product_2_canonical_smiles,input_boronic_acid,input_sulfonamide,input_base,input_catalyst,input_solvent,_group_key_sampled,_subset_file,_subset_order,umap_x,umap_y
COCCOc1ccccc1S(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1.COCCOc1ccccc1S(N)(=O)=O,O=C([O-])[O-].[K+].CC#N.F[P-](F)(F)(F)(F)F.[Cu+],COCCOc1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,COCCOc1ccccc1S(=O)(=O)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,COCCOc1ccccc1S(N)(=O)=O,O=C([O-])[O-].[K+].[K+],CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CC#N,COCCOc1ccccc1S(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1,train_rows_1000.csv,5,20.992231,2.0529358
CCOc1ccc(S(N)(=O)=O)cc1OCC,COc1ccc(B(O)O)cc1.CCOc1ccc(S(N)(=O)=O)cc1OCC,CN(C)c1ccncc1.O=S(=O)([O-])C(F)(F)F.[Cu+2].CO,CCOc1ccc(S(=O)(=O)Nc2ccc(OC)cc2)cc1OCC,CCOc1ccc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1OCC,COc1ccc(B(O)O)cc1,CCOc1ccc(S(N)(=O)=O)cc1OCC,CN(C)c1ccncc1,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CO,CCOc1ccc(S(N)(=O)=O)cc1OCC.COc1ccc(B(O)O)cc1,train_rows_1000.csv,5,-20.728678,20.740864
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,OB(O)c1ccc(C(F)(F)F)cc1.Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,O=C([O-])[O-].[K+].O=S(=O)([O-])C(F)(F)F.[Cu+2].ClCCCl,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)cc2)cc1,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)N(c3ccc(C(F)(F)F)cc3)c3ccc(C(F)(F)F)cc3)cc2)cc1,OB(O)c1ccc(C(F)(F)F)cc1,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,O=C([O-])[O-].[K+].[K+],O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],ClCCCl,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1.OB(O)c1ccc(C(F)(F)F)cc1,train_rows_1000.csv,5,13.406676,-15.419231
CC(C)(C)OC(=O)N1CCC(S(N)(=O)=O)CC1,COc1ccc(B(O)O)cc1.CC(C)(C)OC(=O)N1CCC(S(N)(=O)=O)CC1,O=C([O-])[O-].[K+].CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].CO,COc1ccc(NS(=O)(=O)C2CCN(C(=O)OC(C)(C)C)CC2)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)C2CCN(C(=O)OC(C)(C)C)CC2)cc1,COc1ccc(B(O)O)cc1,CC(C)(C)OC(=O)N1CCC(S(N)(=O)=O)CC1,O=C([O-])[O-].[K+].[K+],CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CO,CC(C)(C)OC(=O)N1CCC(S(N)(=O)=O)CC1.COc1ccc(B(O)O)cc1,train_rows_1000.csv,5,-0.53682554,11.63001
COCCOc1ccccc1S(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1.COCCOc1ccccc1S(N)(=O)=O,CN(C)c1ccncc1.CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].CCOC(C)=O,COCCOc1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,COCCOc1ccccc1S(=O)(=O)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,COCCOc1ccccc1S(N)(=O)=O,CN(C)c1ccncc1,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CCOC(C)=O,COCCOc1ccccc1S(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1,train_rows_1000.csv,5,21.07144,1.9734594
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,OB(O)c1ccc(C(F)(F)F)cc1.Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CCN(C(C)C)C(C)C.O=S(=O)([O-])C(F)(F)F.[Cu+2].ClCCCl,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)cc2)cc1,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)N(c3ccc(C(F)(F)F)cc3)c3ccc(C(F)(F)F)cc3)cc2)cc1,OB(O)c1ccc(C(F)(F)F)cc1,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CCN(C(C)C)C(C)C,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],ClCCCl,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1.OB(O)c1ccc(C(F)(F)F)cc1,train_rows_1000.csv,5,13.339202,-15.3460865
NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,CC#N.F[P-](F)(F)(F)(F)F.[Cu+],COc1ccc(NS(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CC#N,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,train_rows_1000.csv,5,-5.753453,9.014927
Cc1cc(CS(N)(=O)=O)no1,OB(O)c1ccc(C(F)(F)F)cc1.Cc1cc(CS(N)(=O)=O)no1,CC(=O)[O-].[K+].[Cu+2].ClCCCl,Cc1cc(CS(=O)(=O)Nc2ccc(C(F)(F)F)cc2)no1,Cc1cc(CS(=O)(=O)N(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)no1,OB(O)c1ccc(C(F)(F)F)cc1,Cc1cc(CS(N)(=O)=O)no1,CC(=O)[O-].[K+],CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,Cc1cc(CS(N)(=O)=O)no1.OB(O)c1ccc(C(F)(F)F)cc1,train_rows_1000.csv,5,13.062574,13.4920635
COc1cccc2c(S(N)(=O)=O)cccc12,COc1ccc(B(O)O)cc1.COc1cccc2c(S(N)(=O)=O)cccc12,O=C([O-])[O-].[K+].CC#N.F[P-](F)(F)(F)(F)F.[Cu+],COc1ccc(NS(=O)(=O)c2cccc3c(OC)cccc23)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cccc3c(OC)cccc23)cc1,COc1ccc(B(O)O)cc1,COc1cccc2c(S(N)(=O)=O)cccc12,O=C([O-])[O-].[K+].[K+],CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CC#N,COc1ccc(B(O)O)cc1.COc1cccc2c(S(N)(=O)=O)cccc12,train_rows_1000.csv,5,-19.008142,1.821878
N#CCCCS(N)(=O)=O,COc1ccc(B(O)O)cc1.N#CCCCS(N)(=O)=O,CCN(C(C)C)C(C)C.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CCOC(C)=O,COc1ccc(NS(=O)(=O)CCCC#N)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)CCCC#N)cc1,COc1ccc(B(O)O)cc1,N#CCCCS(N)(=O)=O,CCN(C(C)C)C(C)C,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CCOC(C)=O,COc1ccc(B(O)O)cc1.N#CCCCS(N)(=O)=O,train_rows_1000.csv,5,8.641433,25.098194
CN(C)CCS(N)(=O)=O,COc1ccc(B(O)O)cc1.CN(C)CCS(N)(=O)=O,CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CCOC(C)=O,COc1ccc(NS(=O)(=O)CCN(C)C)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)CCN(C)C)cc1,COc1ccc(B(O)O)cc1,CN(C)CCS(N)(=O)=O,,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CCOC(C)=O,CN(C)CCS(N)(=O)=O.COc1ccc(B(O)O)cc1,train_rows_1000.csv,5,-0.11946613,29.087181
CCOC(=O)c1ccccc1S(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1.CCOC(=O)c1ccccc1S(N)(=O)=O,CCN(C(C)C)C(C)C.CC(=O)[O-].[Cu+2].ClCCCl,CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,CCOC(=O)c1ccccc1S(=O)(=O)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,CCOC(=O)c1ccccc1S(N)(=O)=O,CCN(C(C)C)C(C)C,CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,CCOC(=O)c1ccccc1S(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1,train_rows_1000.csv,5,20.593884,-5.4560304
N#CCCCS(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1.N#CCCCS(N)(=O)=O,CC(=O)[O-].[Cu+2].CO,N#CCCCS(=O)(=O)Nc1ccc(C(F)(F)F)cc1,N#CCCCS(=O)(=O)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,N#CCCCS(N)(=O)=O,,CC(=O)[O-].CC(=O)[O-].[Cu+2],CO,N#CCCCS(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1,train_rows_1000.csv,5,17.495079,25.511818
N#CCCCS(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1.N#CCCCS(N)(=O)=O,O=P([O-])([O-])[O-].[K+].CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].ClCCCl,N#CCCCS(=O)(=O)Nc1ccc(C(F)(F)F)cc1,N#CCCCS(=O)(=O)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,N#CCCCS(N)(=O)=O,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],ClCCCl,N#CCCCS(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1,train_rows_1000.csv,5,17.389399,25.588858
N#CCCCS(N)(=O)=O,COc1ccc(B(O)O)cc1.N#CCCCS(N)(=O)=O,CN(C)c1ccncc1.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].ClCCCl,COc1ccc(NS(=O)(=O)CCCC#N)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)CCCC#N)cc1,COc1ccc(B(O)O)cc1,N#CCCCS(N)(=O)=O,CN(C)c1ccncc1,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],ClCCCl,COc1ccc(B(O)O)cc1.N#CCCCS(N)(=O)=O,train_rows_1000.csv,5,8.90275,25.018896
NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,CCN(C(C)C)C(C)C.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CCOC(C)=O,COc1ccc(NS(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,CCN(C(C)C)C(C)C,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CCOC(C)=O,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,train_rows_1000.csv,5,-5.674068,8.935872
NS(=O)(=O)c1ccc2c(c1)CCC2,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1ccc2c(c1)CCC2,CCN(CC)CC.O=S(=O)([O-])C(F)(F)F.[Cu+2].ClCCCl,COc1ccc(NS(=O)(=O)c2ccc3c(c2)CCC3)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2ccc3c(c2)CCC3)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1ccc2c(c1)CCC2,CCN(CC)CC,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],ClCCCl,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1ccc2c(c1)CCC2,train_rows_1000.csv,5,-18.519306,-11.113495
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,COc1ccc(B(O)O)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CCN(CC)CC.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(OC)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)c1,COc1ccc(B(O)O)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CCN(CC)CC,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CC#N,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.COc1ccc(B(O)O)cc1,train_rows_1000.csv,5,3.2032683,-7.926005
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,COc1ccc(B(O)O)cc1.Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CCN(CC)CC.CC(=O)[O-].[Cu+2].ClCCCl,COc1ccc(NS(=O)(=O)c2ccc(-n3nc(C(F)(F)F)cc3-c3ccc(C)cc3)cc2)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2ccc(-n3nc(C(F)(F)F)cc3-c3ccc(C)cc3)cc2)cc1,COc1ccc(B(O)O)cc1,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,COc1ccc(B(O)O)cc1.Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,train_rows_1000.csv,5,12.057486,-8.309374
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,OB(O)c1ccc(C(F)(F)F)cc1.Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CCN(C(C)C)C(C)C.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].ClCCCl,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)cc2)cc1,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)N(c3ccc(C(F)(F)F)cc3)c3ccc(C(F)(F)F)cc3)cc2)cc1,OB(O)c1ccc(C(F)(F)F)cc1,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CCN(C(C)C)C(C)C,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],ClCCCl,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1.OB(O)c1ccc(C(F)(F)F)cc1,train_rows_1000.csv,5,13.258132,-15.24796
NS(=O)(=O)Cc1cccc(C(F)(F)F)c1,COc1ccc(B(O)O)cc1.NS(=O)(=O)Cc1cccc(C(F)(F)F)c1,CCN(CC)CC.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].ClCCCl,COc1ccc(NS(=O)(=O)Cc2cccc(C(F)(F)F)c2)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)Cc2cccc(C(F)(F)F)c2)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)Cc1cccc(C(F)(F)F)c1,CCN(CC)CC,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],ClCCCl,COc1ccc(B(O)O)cc1.NS(=O)(=O)Cc1cccc(C(F)(F)F)c1,train_rows_1000.csv,5,3.0920854,20.39315
NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,O=C([O-])[O-].[K+].CC(=O)[O-].[Cu+2].CCOC(C)=O,COc1ccc(NS(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,O=C([O-])[O-].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Cu+2],CCOC(C)=O,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,train_rows_1000.csv,5,-5.6272445,8.888963
NS(=O)(=O)Cc1cccc(C(F)(F)F)c1,COc1ccc(B(O)O)cc1.NS(=O)(=O)Cc1cccc(C(F)(F)F)c1,O=P([O-])([O-])[O-].[K+].O=S(=O)([O-])C(F)(F)F.[Cu+2].ClCCCl,COc1ccc(NS(=O)(=O)Cc2cccc(C(F)(F)F)c2)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)Cc2cccc(C(F)(F)F)c2)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)Cc1cccc(C(F)(F)F)c1,O=P([O-])([O-])[O-].[K+].[K+].[K+],O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],ClCCCl,COc1ccc(B(O)O)cc1.NS(=O)(=O)Cc1cccc(C(F)(F)F)c1,train_rows_1000.csv,5,2.9743826,20.5444
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,OB(O)c1ccc(C(F)(F)F)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CCN(CC)CC.CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].CCOC(C)=O,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)c1,OB(O)c1ccc(C(F)(F)F)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CCN(CC)CC,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CCOC(C)=O,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.OB(O)c1ccc(C(F)(F)F)cc1,train_rows_1000.csv,5,-1.2220395,-18.88645
COC(=O)c1oc(S(N)(=O)=O)cc1C,OB(O)c1ccc(C(F)(F)F)cc1.COC(=O)c1oc(S(N)(=O)=O)cc1C,CC#N.F[P-](F)(F)(F)(F)F.[Cu+],COC(=O)c1oc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)cc1C,COC(=O)c1oc(S(=O)(=O)N(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)cc1C,OB(O)c1ccc(C(F)(F)F)cc1,COC(=O)c1oc(S(N)(=O)=O)cc1C,,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CC#N,COC(=O)c1oc(S(N)(=O)=O)cc1C.OB(O)c1ccc(C(F)(F)F)cc1,train_rows_1000.csv,5,26.147953,-16.931654
CCOC(=O)c1ccccc1S(N)(=O)=O,COc1ccc(B(O)O)cc1.CCOC(=O)c1ccccc1S(N)(=O)=O,CN(C)c1ccncc1.CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].ClCCCl,CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,CCOC(=O)c1ccccc1S(=O)(=O)N(c1ccc(OC)cc1)c1ccc(OC)cc1,COc1ccc(B(O)O)cc1,CCOC(=O)c1ccccc1S(N)(=O)=O,CN(C)c1ccncc1,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],ClCCCl,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1,train_rows_1000.csv,5,-11.836415,-13.477546
Cc1cc(CS(N)(=O)=O)no1,OB(O)c1ccc(C(F)(F)F)cc1.Cc1cc(CS(N)(=O)=O)no1,O=C([O-])[O-].[K+].O=S(=O)([O-])C(F)(F)F.[Cu+2].CC#N,Cc1cc(CS(=O)(=O)Nc2ccc(C(F)(F)F)cc2)no1,Cc1cc(CS(=O)(=O)N(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)no1,OB(O)c1ccc(C(F)(F)F)cc1,Cc1cc(CS(N)(=O)=O)no1,O=C([O-])[O-].[K+].[K+],O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CC#N,Cc1cc(CS(N)(=O)=O)no1.OB(O)c1ccc(C(F)(F)F)cc1,train_rows_1000.csv,5,13.039145,13.376724
CCOc1ccc(S(N)(=O)=O)cc1OCC,COc1ccc(B(O)O)cc1.CCOc1ccc(S(N)(=O)=O)cc1OCC,O=C([O-])[O-].[Na+].CC(=O)[O-].[Cu+2].ClCCCl,CCOc1ccc(S(=O)(=O)Nc2ccc(OC)cc2)cc1OCC,CCOc1ccc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1OCC,COc1ccc(B(O)O)cc1,CCOc1ccc(S(N)(=O)=O)cc1OCC,O=C([O-])[O-].[Na+].[Na+],CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,CCOc1ccc(S(N)(=O)=O)cc1OCC.COc1ccc(B(O)O)cc1,train_rows_1000.csv,5,-20.580961,20.593105
Cc1cc(CS(N)(=O)=O)no1,COc1ccc(B(O)O)cc1.Cc1cc(CS(N)(=O)=O)no1,CC(C)(C)[O-].[K+].CC(=O)[O-].[Cu+2].ClCCCl,COc1ccc(NS(=O)(=O)Cc2cc(C)on2)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)Cc2cc(C)on2)cc1,COc1ccc(B(O)O)cc1,Cc1cc(CS(N)(=O)=O)no1,CC(C)(C)[O-].[K+],CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,COc1ccc(B(O)O)cc1.Cc1cc(CS(N)(=O)=O)no1,train_rows_1000.csv,5,-11.170127,16.427021
NS(=O)(=O)CCc1ccccc1,COc1ccc(B(O)O)cc1.NS(=O)(=O)CCc1ccccc1,CCN(C(C)C)C(C)C.O=S(=O)([O-])C(F)(F)F.[Cu+2].CO,COc1ccc(NS(=O)(=O)CCc2ccccc2)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)CCc2ccccc2)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)CCc1ccccc1,CCN(C(C)C)C(C)C,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CO,COc1ccc(B(O)O)cc1.NS(=O)(=O)CCc1ccccc1,train_rows_1000.csv,5,-29.913992,8.852219
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,COc1ccc(B(O)O)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CC(=O)[O-].[Cu+2].CC#N,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(OC)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)c1,COc1ccc(B(O)O)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,,CC(=O)[O-].CC(=O)[O-].[Cu+2],CC#N,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.COc1ccc(B(O)O)cc1,train_rows_1000.csv,5,3.209603,-7.919663
NS(=O)(=O)c1ccc2c(c1)CCC2,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1ccc2c(c1)CCC2,CCN(CC)CC.O=S(=O)([O-])C(F)(F)F.[Cu+2].CC#N,COc1ccc(NS(=O)(=O)c2ccc3c(c2)CCC3)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2ccc3c(c2)CCC3)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1ccc2c(c1)CCC2,CCN(CC)CC,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CC#N,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1ccc2c(c1)CCC2,train_rows_1000.csv,5,-18.6425,-11.139265
N#CCCCS(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1.N#CCCCS(N)(=O)=O,Cc1cccc(C)n1.CC(=O)[O-].[Cu+2].ClCCCl,N#CCCCS(=O)(=O)Nc1ccc(C(F)(F)F)cc1,N#CCCCS(=O)(=O)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,N#CCCCS(N)(=O)=O,Cc1cccc(C)n1,CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,N#CCCCS(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1,train_rows_1000.csv,5,17.411617,25.366865
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,COc1ccc(B(O)O)cc1.Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CN(C)c1ccncc1.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CCOC(C)=O,COc1ccc(NS(=O)(=O)c2ccc(-n3nc(C(F)(F)F)cc3-c3ccc(C)cc3)cc2)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2ccc(-n3nc(C(F)(F)F)cc3-c3ccc(C)cc3)cc2)cc1,COc1ccc(B(O)O)cc1,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CN(C)c1ccncc1,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CCOC(C)=O,COc1ccc(B(O)O)cc1.Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,train_rows_1000.csv,5,11.990501,-8.464739
